Index,Patch,Oracle,Predicted value
475,correct/AbstractRecordsTable/bb3ad.java,correct,correct
476,correct/AbstractRecordsTable/c50f9.java,correct,correct
477,correct/AbstractReflectorAtmosphereHandler/aa464.java,correct,correct
478,correct/AbstractRegion/8c59b.java,correct,overfitting
479,correct/AbstractRegisterFix/3aaf3.java,correct,correct
480,correct/AbstractRegistryFactory/6edfb.java,correct,correct
481,correct/AbstractReplicatedMapClientRequest/48f8c.java,correct,correct
482,correct/AbstractReplicationStrategy/82d84.java,correct,correct
483,correct/AbstractReplicationStrategy/cf6a7.java,correct,correct
484,correct/AbstractRepositoryConfigurationSourceSupport/865c5.java,correct,correct
485,correct/AbstractResourceAwareSchedulingInfo/4b511.java,correct,correct
486,correct/AbstractResourceBasedServiceRegistryDao/705a9.java,correct,correct
487,correct/AbstractResourceBasedServiceRegistryDao/a7118.java,correct,correct
488,correct/AbstractResourceBasedServiceRegistryDaoTests/7b9dc.java,correct,correct
489,correct/AbstractResourcesService/ecd50.java,correct,correct
490,correct/AbstractResponseHandler/9c4dc.java,correct,correct
491,correct/AbstractSAMLServletsAdapterTest/06bb6.java,correct,correct
492,correct/AbstractSQLSubQuery/2382b.java,correct,correct
493,correct/AbstractSTSClient/388d6.java,correct,correct
494,correct/AbstractSaml10ResponseView/951c2.java,correct,correct
495,correct/AbstractSamlInHandler/34567.java,correct,correct
496,correct/AbstractSample/07c0b.java,correct,correct
497,correct/AbstractSample/cf411.java,correct,correct
498,correct/AbstractScanner/0bf58.java,correct,correct
499,correct/AbstractScannerImpl/4dac8.java,correct,correct
500,correct/AbstractScheduledServiceTest/6d877.java,correct,correct
501,correct/AbstractSecurityWebSocketMessageBrokerConfigurerTests/bb834.java,correct,correct
502,correct/AbstractServerHandler/5ee5d.java,correct,correct
503,correct/AbstractServiceValidateControllerTests/b8a50.java,correct,correct
504,correct/AbstractServicesManager/a7118.java,correct,correct
505,correct/AbstractSimpleTranslogTests/47943.java,correct,correct
506,correct/AbstractSingleArrayBlock/1ae19.java,correct,correct
507,correct/AbstractSpatialFieldType/7ac90.java,correct,correct
508,correct/AbstractSpawner/763a0.java,correct,correct
509,correct/AbstractStandardTest/2c94b.java,correct,correct
510,correct/AbstractStaxBindingHandler/7faee.java,correct,correct
511,correct/AbstractStepParser/7acdb.java,correct,correct
512,correct/AbstractStoppableExecutorService/ee2bf.java,correct,correct
513,correct/AbstractStoreTest/228a8.java,correct,correct
514,correct/AbstractStreamOperatorTestHarness/2f651.java,correct,correct
515,correct/AbstractStringProcessorTestCase/59b62.java,correct,correct
516,correct/AbstractSuperCheck/08480.java,correct,correct
517,correct/AbstractSuperCheck/3b452.java,correct,correct
518,correct/AbstractSupportingTokenPolicyValidator/d2905.java,correct,correct
519,correct/AbstractSwaggerServiceDescriptionTest/ecb3c.java,correct,correct
520,correct/AbstractTFS/3b538.java,correct,correct
521,correct/AbstractTFS/3ec86.java,correct,correct
522,correct/AbstractTable/b6800.java,correct,overfitting
523,correct/AbstractTableWriter/bf989.java,correct,correct
524,correct/AbstractTagModel/b3661.java,correct,correct
525,correct/AbstractTask/cd9d0.java,correct,overfitting
526,correct/AbstractTask/ddba5.java,correct,overfitting
527,correct/AbstractTask/e5e4f.java,correct,overfitting
528,correct/AbstractTaskManagerFileHandler/6d002.java,correct,correct
529,correct/AbstractTaskModel/b3661.java,correct,correct
530,correct/AbstractTestApproximateCountDistinct/136f3.java,correct,correct
531,correct/AbstractTestElement/64cf0.java,correct,correct
532,correct/AbstractTestElement/9b9c2.java,correct,correct
533,correct/AbstractTestHiveClient/46a6a.java,correct,correct
534,correct/AbstractTestHiveClientS3/57199.java,correct,correct
535,correct/AbstractTestHiveClientS3/e0210.java,correct,correct
536,correct/AbstractTestIntegrationSmokeTest/99c60.java,correct,correct
537,correct/AbstractTestQueries/13b0f.java,correct,correct
538,correct/AbstractTestTask/c3a9f.java,correct,correct
539,correct/AbstractThreadGroupGui/e00e1.java,correct,correct
540,correct/AbstractThresholdOutputStream/ab87c.java,correct,overfitting
541,correct/AbstractTicketDelegator/8477b.java,correct,correct
542,correct/AbstractTicketRegistryTests/52215.java,correct,correct
543,correct/AbstractTimeLineFragment/1c02f.java,correct,correct
544,correct/AbstractTimeLineFragment/dfc79.java,correct,overfitting
545,correct/AbstractTitanVertex/92487.java,correct,correct
546,correct/AbstractTitanVertex/92487.java,correct,correct
547,correct/AbstractTokenValidator/d333c.java,correct,correct
548,correct/AbstractTradeBatchTests/0ef19.java,correct,overfitting
549,correct/AbstractTransactionalAnnotatedConfigClassTests/2a78b.java,correct,correct
550,correct/AbstractTransactionalAnnotatedConfigClassTests/2a78b.java,correct,correct
551,correct/AbstractTransformTask/cc2ff.java,correct,correct
552,correct/AbstractTransportTest/49897.java,correct,correct
553,correct/AbstractTreeBuilder/28276.java,correct,correct
554,correct/AbstractTreeClassChooserDialog/6e16c.java,correct,overfitting
555,correct/AbstractTreeUi/35846.java,correct,correct
556,correct/AbstractTreeUi/52a5a.java,correct,correct
557,correct/AbstractTreeUi/73ef2.java,correct,correct
558,correct/AbstractTreeUi/af2f4.java,correct,correct
559,correct/AbstractTreeUi/d6bcd.java,correct,correct
560,correct/AbstractTreeUi/f1871.java,correct,overfitting
561,correct/AbstractType/27e01.java,correct,overfitting
562,correct/AbstractTypeAwareCheck/0c61e.java,correct,correct
563,correct/AbstractTypeAwareCheck/19347.java,correct,correct
564,correct/AbstractTypeAwareCheck/3b452.java,correct,correct
565,correct/AbstractTypeAwareCheck/c0800.java,correct,correct
566,correct/AbstractTypeAwareCheckTest/ee7d6.java,correct,correct
567,correct/AbstractTypeDescriptionGenericTest/038fe.java,correct,correct
568,correct/AbstractTypeDescriptionGenericTest/089a2.java,correct,correct
569,correct/AbstractTypeDescriptionGenericTest/bf0f4.java,correct,correct
570,correct/AbstractTypedRelation/92487.java,correct,correct
571,correct/AbstractTypedRelation/92487.java,correct,correct
572,correct/AbstractUnderFileSystemContractTest/14ae6.java,correct,correct
573,correct/AbstractUndirectedNetworkConnections/51173.java,correct,correct
574,correct/AbstractUserListFragment/6cdfb.java,correct,correct
575,correct/AbstractUserListFragment/ec2c7.java,correct,correct
576,correct/AbstractUserTopology/396bc.java,correct,correct
577,correct/AbstractUsernameTokenAuthenticatingInterceptor/90c36.java,correct,correct
578,correct/AbstractValidationRule/1777d.java,correct,correct
579,correct/AbstractVcs/4cb75.java,correct,overfitting
580,correct/AbstractVcsLogTableModel/e1145.java,correct,correct
581,correct/AbstractVcsTestCase/d93a6.java,correct,overfitting
582,correct/AbstractVerifier/dbf8c.java,correct,correct
583,correct/AbstractView/e962f.java,correct,correct
584,correct/AbstractViolationReporterTest/3edef.java,correct,correct
585,correct/AbstractWatcherIntegrationTestCase/45dc7.java,correct,correct
586,correct/AbstractWidget/ae568.java,correct,correct
587,correct/AbstractWizard/dbc10.java,correct,correct
588,correct/AbstractXmlBlock/0c0db.java,correct,correct
589,correct/AbstractXmlBlock/62f72.java,correct,correct
590,correct/AbstractYarnScheduler/3ed0a.java,correct,correct
591,correct/AbstractZonedRebalanceTest/3fd7e.java,correct,correct
592,correct/AbucoinsAdapters/039b6.java,correct,correct
593,correct/AbucoinsAdapters/3d29f.java,correct,correct
594,correct/AbucoinsAdapters/c499d.java,correct,correct
595,correct/AcceptMemberRequestSite1TypePrivateRestrictTest/0b652.java,correct,correct
596,correct/AcceptMemberRequestSite1TypePublicRestrictTest/0b652.java,correct,correct
597,correct/AcceptMemberRequestSitePrivateRestrictTest/0b652.java,correct,correct
598,correct/AcceptMemberRequestSitePublicRestrictTest/0b652.java,correct,correct
599,correct/AccessField/104ae.java,correct,correct
600,correct/AccessInput/a0b7d.java,correct,correct
601,correct/AccessOutputDialog/772e2.java,correct,correct
602,correct/AccessPath/e9491.java,correct,overfitting
603,correct/AccessPoint/2ecf4.java,correct,correct
604,correct/AccessPoint/674f7.java,correct,correct
605,correct/AccessPoint/74f09.java,correct,correct
606,correct/AccessPoint/97427.java,correct,correct
607,correct/AccessPoint/a21bc.java,correct,correct
608,correct/AccessPoint/d5f0b.java,correct,correct
609,correct/AccessPoint/f37f1.java,correct,correct
610,correct/AccessPointControllerImpl/6cfb4.java,correct,correct
611,correct/AccessPointControllerImpl/85be8.java,correct,correct
612,correct/AccessPointControllerImpl/8c675.java,correct,correct
613,correct/AccessPointControllerImpl/8c79c.java,correct,correct
614,correct/AccessPointControllerImpl/b0a8d.java,correct,correct
615,correct/AccessPointControllerImpl/b9e7b.java,correct,correct
616,correct/AccessPointControllerImpl/e517a.java,correct,correct
617,correct/AccessTokenExtractor/8049d.java,correct,overfitting
618,correct/AccessTokenPerfTest/8bcb0.java,correct,correct
619,correct/AccessTokenPerfTest/f78f5.java,correct,correct
620,correct/AccessTokenValidation/e05d8.java,correct,correct
621,correct/AccessibilityController/d0e0a.java,correct,correct
622,correct/AccessibilityEvent/7abae.java,correct,correct
623,correct/AccessibilityInjector/a76f1.java,correct,correct
624,correct/AccessibilityInteractionController/485f2.java,correct,correct
625,correct/AccessibilityManagerService/0a694.java,correct,correct
626,correct/AccessibilityManagerService/0dda1.java,correct,correct
627,correct/AccessibilityManagerService/25bd1.java,correct,correct
628,correct/AccessibilityManagerService/3bd92.java,correct,correct
629,correct/AccessibilityManagerService/4ae52.java,correct,correct
630,correct/AccessibilityManagerService/4eab3.java,correct,correct
631,correct/AccessibilityManagerService/58d37.java,correct,correct
632,correct/AccessibilityManagerService/7f6fc.java,correct,overfitting
633,correct/AccessibilityManagerService/8b0af.java,correct,correct
634,correct/AccessibilityManagerService/8c536.java,correct,correct
635,correct/AccessibilityManagerService/993c3.java,correct,correct
636,correct/AccessibilityManagerService/a035c.java,correct,correct
637,correct/AccessibilityManagerService/c45d7.java,correct,correct
638,correct/AccessibilityManagerService/cfa5b.java,correct,correct
639,correct/AccessibilityManagerService/e886e.java,correct,correct
640,correct/AccessibilityManagerService/f5817.java,correct,correct
641,correct/AccessibilityManagerService/ff469.java,correct,overfitting
642,correct/AccessibilityNodeInfo/1bfe6.java,correct,correct
643,correct/AccessibilityNodeInfo/339ac.java,correct,correct
644,correct/AccessibilityNodeInfo/43181.java,correct,correct
645,correct/AccessibilityNodeInfo/73344.java,correct,correct
646,correct/AccessibilityNodeInfo/f8037.java,correct,correct
647,correct/AccessibilityServiceInfo/e15f9.java,correct,correct
648,correct/Account/2e0b2.java,correct,overfitting
649,correct/Account/bda95.java,correct,correct
650,correct/Account/f815a.java,correct,correct
651,correct/AccountActivity/459e8.java,correct,correct
652,correct/AccountAuthenticator/73e41.java,correct,correct
653,correct/AccountAuthenticator/fb2bd.java,correct,correct
654,correct/AccountAuthenticatorService/e20ae.java,correct,correct
655,correct/AccountItem/e3a13.java,correct,correct
656,correct/AccountManager/60a9f.java,correct,correct
657,correct/AccountManagerService/114dd.java,correct,correct
658,correct/AccountManagerService/39198.java,correct,correct
659,correct/AccountManagerService/3e094.java,correct,correct
660,correct/AccountManagerService/4a3b8.java,correct,correct
661,correct/AccountManagerService/57546.java,correct,correct
662,correct/AccountManagerService/5ab6e.java,correct,correct
663,correct/AccountManagerService/81add.java,correct,overfitting
664,correct/AccountManagerService/82619.java,correct,correct
665,correct/AccountManagerService/8d9f1.java,correct,correct
666,correct/AccountManagerService/a044c.java,correct,correct
667,correct/AccountManagerService/babf3.java,correct,correct
668,correct/AccountManagerService/c7437.java,correct,correct
669,correct/AccountManagerService/e2625.java,correct,correct
670,correct/AccountManagerService/edaab.java,correct,correct
671,correct/AccountPermissionUpdateActuator/b99a1.java,correct,correct
672,correct/AccountQueryController/f9d81.java,correct,correct
673,correct/AccountRegFirstPage/dd548.java,correct,correct
674,correct/AccountSettings/67355.java,correct,correct
675,correct/AccountSetupIncoming/7ac3f.java,correct,correct
676,correct/AccountSetupOutgoing/373c7.java,correct,correct
677,correct/AccountSyncDialogFragment/22c7b.java,correct,correct
678,correct/AccountTable/05c53.java,correct,correct
679,correct/AccountValidator/030a2.java,correct,correct
680,correct/Accounts/33b1d.java,correct,correct
681,correct/AccountsDb/763ae.java,correct,correct
682,correct/AccountsDb/cc137.java,correct,correct
683,correct/AccumulateNode/92251.java,correct,correct
684,correct/AceEditor/e0b70.java,correct,overfitting
685,correct/AckManager/62207.java,correct,correct
686,correct/AclExampleTest/53e19.java,correct,correct
687,correct/AclProvisioningTest/ef204.java,correct,correct
688,correct/AcronymActivity/016b9.java,correct,overfitting
689,correct/ActFmInvoker/3e6fe.java,correct,correct
690,correct/ActFmInvoker/ab5b4.java,correct,correct
691,correct/ActFmInvoker/ce933.java,correct,correct
692,correct/ActFmLoginActivity/20820.java,correct,correct
693,correct/ActFmLoginActivity/af4b8.java,correct,correct
694,correct/ActFmSyncService/0a8f5.java,correct,correct
695,correct/ActFmSyncService/3f0de.java,correct,correct
696,correct/ActFmSyncThread/2109b.java,correct,correct
697,correct/ActFmSyncV2Provider/3f0de.java,correct,correct
698,correct/ActFmSyncV2Provider/496ca.java,correct,correct
699,correct/Action/3d495.java,correct,correct
700,correct/ActionBarContextView/52f81.java,correct,correct
701,correct/ActionBarImpl/4a8df.java,correct,correct
702,correct/ActionBarOverlayLayout/38900.java,correct,correct
703,correct/ActionBarOverlayLayout/55508.java,correct,correct
704,correct/ActionBarOverlayLayout/f61f7.java,correct,correct
705,correct/ActionBarView/116f7.java,correct,correct
706,correct/ActionBarView/287bd.java,correct,correct
707,correct/ActionBarView/46eb6.java,correct,correct
708,correct/ActionBarView/4ed07.java,correct,correct
709,correct/ActionBarView/6a23d.java,correct,correct
710,correct/ActionBarView/6f348.java,correct,correct
711,correct/ActionBarView/8cf7f.java,correct,correct
712,correct/ActionBarView/a7c9d.java,correct,correct
713,correct/ActionBarView/d452d.java,correct,correct
714,correct/ActionButton/e5c38.java,correct,correct
715,correct/ActionButtonLook/cab57.java,correct,correct
716,correct/ActionCacheChecker/e753e.java,correct,correct
717,correct/ActionController/ec212.java,correct,correct
718,correct/ActionExecutedEvent/017ff.java,correct,correct
719,correct/ActionExecutionFunction/67f0f.java,correct,correct
720,correct/ActionGraphCache/f9ab3.java,correct,correct
721,correct/ActionLinkReferenceProviderTest/31732.java,correct,correct
722,correct/ActionMenu/16f09.java,correct,correct
723,correct/ActionMenuItem/3ccd1.java,correct,correct
724,correct/ActionMenuItem/b3451.java,correct,correct
725,correct/ActionMenuPanel/f38b9.java,correct,correct
726,correct/ActionMethodParserTest/c7dae.java,correct,correct
727,correct/ActionPlaces/c6a21.java,correct,correct
728,correct/ActionPlanDaoTest/01591.java,correct,correct
729,correct/ActionPlanDto/f4073.java,correct,correct
730,correct/ActionRef/d1d78.java,correct,overfitting
731,correct/ActionRouter/21206.java,correct,correct
